Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1712110388.2807589,282,1712110388,0,GPS1_Frame,42.29633833333334,-71.14387833333333,47.3,323271.3002068314,4684904.81886335,19,T,1.8,
1712110389.281188,283,1712110389,0,GPS1_Frame,42.29635666666666,-71.14403833333334,47.8,323258.161449642,4684907.186939443,19,T,1.8,
1712110390.281568,284,1712110390,0,GPS1_Frame,42.29637666666666,-71.14419333333333,49.0,323245.4395518523,4684909.729724847,19,T,1.8,
1712110391.2789068,285,1712110391,0,GPS1_Frame,42.29640333333334,-71.14434333333334,49.8,323233.14850438235,4684913.002427657,19,T,1.8,
1712110392.2787235,286,1712110392,0,GPS1_Frame,42.296429999999994,-71.14448333333333,50.2,323221.68184408697,4684916.254378154,19,T,1.8,
1712110393.2802634,287,1712110393,0,GPS1_Frame,42.296463333333335,-71.14462333333333,50.2,323210.23384965153,4684920.246628209,19,T,1.8,
1712110394.2802508,288,1712110394,0,GPS1_Frame,42.29649333333334,-71.14475999999999,50.3,323199.0513306607,4684923.861831488,19,T,1.8,
1712110395.2794795,289,1712110395,0,GPS1_Frame,42.296525,-71.14489166666667,50.5,323188.28567476885,4684927.651734007,19,T,1.8,
1712110396.279939,290,1712110396,0,GPS1_Frame,42.296551666666666,-71.14500333333334,51.0,323179.1547854451,4684930.844884427,19,T,1.8,
1712110397.2812726,291,1712110397,0,GPS1_Frame,42.29657666666667,-71.14509666666666,51.6,323171.5305927689,4684933.81487983,19,T,1.8,
1712110398.2807736,292,1712110398,0,GPS1_Frame,42.29660333333333,-71.14516833333333,51.9,323165.69721637195,4684936.924928547,19,T,1.8,
1712110399.2803218,293,1712110399,0,GPS1_Frame,42.29663833333334,-71.14522833333334,52.5,323160.8489417825,4684940.936087932,19,T,1.8,
1712110400.2797122,294,1712110400,0,GPS1_Frame,42.296690000000005,-71.14529666666667,53.2,323155.36034995987,4684946.815270558,19,T,1.8,
1712110401.279605,295,1712110401,0,GPS1_Frame,42.296744999999994,-71.14536666666666,54.0,323149.7437033899,4684953.068061874,19,T,1.8,
1712110402.2794545,296,1712110402,0,GPS1_Frame,42.296785,-71.14541666666668,55.4,323145.7338188519,4684957.6136601325,19,T,1.8,
1712110403.2799466,297,1712110403,0,GPS1_Frame,42.29682833333333,-71.14544500000001,56.6,323143.51941000787,4684962.484369996,19,T,1.8,
1712110404.2795227,298,1712110404,0,GPS1_Frame,42.29689833333334,-71.14548666666666,56.6,323140.2804983866,4684970.343914785,19,T,1.8,
1712110405.2801182,299,1712110405,0,GPS1_Frame,42.29697833333333,-71.14551,56.3,323138.5809354249,4684979.275777824,19,T,1.8,
1712110406.2802868,300,1712110406,0,GPS1_Frame,42.29706666666666,-71.14553500000001,55.6,323136.767313321,4684989.136456337,19,T,1.8,
1712110407.2802722,301,1712110407,0,GPS1_Frame,42.297171666666664,-71.145575,55.5,323133.7638080999,4685000.8790142145,19,T,1.8,
1712110408.28113,302,1712110408,0,GPS1_Frame,42.297265,-71.14560166666666,55.5,323131.8268051224,4685011.298369302,19,T,1.8,
1712110409.280428,303,1712110409,0,GPS1_Frame,42.29736,-71.145635,54.7,323129.34489895153,4685021.916652317,19,T,1.8,
1712110410.279887,304,1712110410,0,GPS1_Frame,42.29744833333333,-71.14567333333333,54.6,323126.4321541281,4685031.805048832,19,T,1.8,
1712110411.2793338,305,1712110411,0,GPS1_Frame,42.29755,-71.145725,54.6,323122.45760099665,4685043.201723204,19,T,1.8,
1712110412.2808774,306,1712110412,0,GPS1_Frame,42.297655,-71.145775,54.2,323118.6297889346,4685054.965076285,19,T,1.8,
1712110413.2794926,307,1712110413,0,GPS1_Frame,42.29776166666667,-71.14583333333333,53.9,323114.11969171965,4685066.930824969,19,T,1.8,
1712110414.2791471,308,1712110414,0,GPS1_Frame,42.29786666666667,-71.14588666666667,54.3,323110.01712347905,4685078.70111311,19,T,1.8,
1712110415.2786996,309,1712110415,0,GPS1_Frame,42.297973333333324,-71.145945,53.8,323105.5070591433,4685090.666868652,19,T,1.8,
1712110416.2797427,310,1712110416,0,GPS1_Frame,42.29808500000001,-71.14600666666666,53.6,323100.7362281522,4685103.1947679985,19,T,1.8,
1712110417.2795744,311,1712110417,0,GPS1_Frame,42.298186666666666,-71.14605833333333,53.4,323096.76176567475,4685114.591460617,19,T,1.8,
1712110418.2794611,312,1712110418,0,GPS1_Frame,42.29827333333333,-71.14610666666667,53.4,323093.0200947467,4685124.31559435,19,T,1.8,
1712110419.2799513,313,1712110419,0,GPS1_Frame,42.29835,-71.14615833333333,52.7,323088.9756459347,4685132.936239552,19,T,1.8,
1712110420.280199,314,1712110420,0,GPS1_Frame,42.298431666666666,-71.14620833333333,52.5,323085.0826025903,4685142.108632906,19,T,1.8,
1712110421.28031,315,1712110421,0,GPS1_Frame,42.298513333333325,-71.14626333333334,52.2,323080.7773954219,4685151.291424622,19,T,1.8,
1712110422.2804847,316,1712110422,0,GPS1_Frame,42.29859666666666,-71.14632,52.2,323076.33947682806,4685160.662754996,19,T,1.8,
1712110423.280427,317,1712110423,0,GPS1_Frame,42.29868,-71.14635833333334,52.5,323073.41287469317,4685169.995968938,19,T,1.8,
1712110424.2794008,318,1712110424,0,GPS1_Frame,42.298761666666664,-71.14639166666666,52.6,323070.89378638176,4685179.133717835,19,T,1.8,
1712110425.2787213,319,1712110425,0,GPS1_Frame,42.298849999999995,-71.14641,52.8,323069.6298961883,4685188.98055918,19,T,1.8,
1712110426.2790666,320,1712110426,0,GPS1_Frame,42.298939999999995,-71.14642,52.9,323069.05763227143,4685198.995143592,19,T,1.8,
1712110427.2794628,321,1712110427,0,GPS1_Frame,42.299031666666664,-71.14642333333333,53.1,323069.0396012957,4685209.180936348,19,T,1.8,
1712110428.2819772,322,1712110428,0,GPS1_Frame,42.299125000000004,-71.14642666666667,53.2,323069.0262397778,4685219.551799474,19,T,1.8,
1712110429.2822201,323,1712110429,0,GPS1_Frame,42.299205,-71.14642333333333,53.2,323069.52509419224,4685228.42823888,19,T,1.8,
1712110430.280816,324,1712110430,0,GPS1_Frame,42.299295,-71.14643,52.8,323069.22761803307,4685238.435892909,19,T,1.8,
1712110431.2820673,325,1712110431,0,GPS1_Frame,42.299393333333335,-71.14645166666666,52.8,323067.71697786613,4685249.400088304,19,T,1.8,
1712110432.281679,326,1712110432,0,GPS1_Frame,42.29950166666666,-71.14648166666666,53.0,323065.54740653344,4685261.4920338,19,T,1.8,
1712110433.281693,327,1712110433,0,GPS1_Frame,42.29960166666667,-71.1465,53.2,323064.3162268554,4685272.634369603,19,T,1.8,
1712110434.2819505,328,1712110434,0,GPS1_Frame,42.29970166666667,-71.14651833333333,53.4,323063.0850525092,4685283.776705927,19,T,1.8,
1712110435.2804682,329,1712110435,0,GPS1_Frame,42.299796666666666,-71.14652333333333,53.4,323062.93898853404,4685294.336106411,19,T,1.8,
1712110436.2803557,330,1712110436,0,GPS1_Frame,42.29989333333333,-71.14652833333334,53.3,323062.79759478575,4685305.0805773195,19,T,1.8,
1712110437.2795057,331,1712110437,0,GPS1_Frame,42.29998666666667,-71.146535,53.8,323062.50947736367,4685315.458373644,19,T,1.8,
1712110438.2797892,332,1712110438,0,GPS1_Frame,42.30007166666666,-71.14654166666666,53.7,323062.198019314,4685324.910818942,19,T,1.8,
1712110439.2797375,333,1712110439,0,GPS1_Frame,42.30014833333333,-71.14654833333334,53.6,323061.8632203015,4685333.437913178,19,T,1.8,
1712110440.2805731,334,1712110440,0,GPS1_Frame,42.30022333333333,-71.14655666666665,53.9,323061.38636646356,4685341.783403062,19,T,1.8,
1712110441.2805233,335,1712110441,0,GPS1_Frame,42.300285,-71.14655666666665,53.9,323061.55910443165,4685348.631002309,19,T,1.8,
1712110442.2799425,336,1712110442,0,GPS1_Frame,42.30035666666666,-71.14656666666666,53.5,323060.9355286066,4685356.609817709,19,T,1.8,
1712110443.2791839,337,1712110443,0,GPS1_Frame,42.300435,-71.14657833333334,54.1,323060.193242114,4685365.332380113,19,T,1.8,
1712110444.2796106,338,1712110444,0,GPS1_Frame,42.30049999999999,-71.14658333333334,54.0,323059.96315798984,4685372.560517486,19,T,1.8,
1712110445.2798696,339,1712110445,0,GPS1_Frame,42.30055666666667,-71.14658333333334,54.5,323060.1218929922,4685378.852906253,19,T,1.7,
1712110446.2803903,340,1712110446,0,GPS1_Frame,42.300618333333325,-71.14659,54.7,323059.74508609006,4685385.714369076,19,T,1.7,
1712110447.279771,341,1712110447,0,GPS1_Frame,42.30069166666667,-71.14661333333333,55.1,323058.0270927771,4685393.905982223,19,T,1.7,
1712110448.2800035,342,1712110448,0,GPS1_Frame,42.300758333333334,-71.14664333333333,55.7,323055.7408820542,4685401.3711785255,19,T,1.7,
1712110449.2799475,343,1712110449,0,GPS1_Frame,42.300805000000004,-71.14665833333333,55.6,323054.6351296534,4685406.5843391735,19,T,1.7,
1712110450.2801137,344,1712110450,0,GPS1_Frame,42.300846666666665,-71.14665666666666,55.9,323054.8892378557,4685411.207629923,19,T,1.7,
1712110451.2800152,345,1712110451,0,GPS1_Frame,42.30088000000001,-71.14665166666667,56.3,323055.39477457455,4685414.898637528,19,T,1.7,
1712110452.2799904,346,1712110452,0,GPS1_Frame,42.30092166666667,-71.146645,56.8,323056.06104153965,4685419.511530612,19,T,1.7,
1712110453.28035,347,1712110453,0,GPS1_Frame,42.30096166666667,-71.146645,57.0,323056.17309389426,4685423.953217092,19,T,1.7,
1712110454.2790582,348,1712110454,0,GPS1_Frame,42.30100000000001,-71.14664333333333,57.5,323056.41786368535,4685428.206367425,19,T,1.7,
1712110455.2801895,349,1712110455,0,GPS1_Frame,42.301035,-71.14664333333333,58.3,323056.51590956305,4685432.092843137,19,T,1.7,
1712110456.2793105,350,1712110456,0,GPS1_Frame,42.30106666666667,-71.14666666666668,58.8,323054.6812129953,4685435.657701235,19,T,1.7,
1712110457.2790427,351,1712110457,0,GPS1_Frame,42.301091666666665,-71.14670833333334,59.1,323051.3165965352,4685438.5204047235,19,T,1.7,
1712110458.2786212,352,1712110458,0,GPS1_Frame,42.301116666666665,-71.14676333333334,59.3,323046.8528952315,4685441.410838616,19,T,1.7,
1712110459.2799125,353,1712110459,0,GPS1_Frame,42.301136666666665,-71.14683666666666,59.1,323040.8639448397,4685443.784192861,19,T,1.7,
1712110460.2799911,354,1712110460,0,GPS1_Frame,42.30113500000001,-71.14690166666666,59.1,323035.50122506253,4685443.7343070805,19,T,1.7,
1712110461.2790399,355,1712110461,0,GPS1_Frame,42.30112999999999,-71.14697500000001,59.0,323029.44223623583,4685443.331617002,19,T,1.7,
1712110462.2793272,356,1712110462,0,GPS1_Frame,42.30111,-71.14702833333334,59.2,323024.9898503403,4685441.221701116,19,T,1.7,
1712110463.2796593,357,1712110463,0,GPS1_Frame,42.30108499999999,-71.14706833333334,59.4,323021.6225403944,4685438.5288443295,19,T,1.7,
1712110464.2802768,358,1712110464,0,GPS1_Frame,42.30103666666667,-71.14706,59.8,323022.1740473892,4685433.144473345,19,T,1.7,
1712110465.279894,359,1712110465,0,GPS1_Frame,42.300936666666665,-71.14694833333333,59.7,323031.09874703456,4685421.808002283,19,T,1.7,
1712110466.2789752,360,1712110466,0,GPS1_Frame,42.30083333333334,-71.14680166666668,60.6,323042.89925571985,4685410.028613213,19,T,1.7,
1712110467.2792192,361,1712110467,0,GPS1_Frame,42.30078333333333,-71.14672333333333,60.6,323049.2163541254,4685404.313598813,19,T,1.7,
1712110468.2790127,362,1712110468,0,GPS1_Frame,42.30074,-71.14667166666666,60.6,323053.35394989356,4685399.394326298,19,T,1.7,
1712110469.2788267,363,1712110469,0,GPS1_Frame,42.30068833333333,-71.14662666666666,60.5,323056.9186602203,4685393.5635685865,19,T,1.7,
1712110470.2791305,364,1712110470,0,GPS1_Frame,42.30063333333332,-71.14660666666667,60.5,323058.4132343878,4685387.414659677,19,T,1.7,
1712110471.2793431,365,1712110471,0,GPS1_Frame,42.300563333333336,-71.14658666666666,60.5,323059.8657934066,4685379.600118892,19,T,1.7,
1712110472.279092,366,1712110472,0,GPS1_Frame,42.30049333333333,-71.14658333333334,60.4,323059.9444832952,4685371.820236459,19,T,1.7,
1712110473.2794037,367,1712110473,0,GPS1_Frame,42.30042166666667,-71.146575,60.1,323060.43066778505,4685363.8448864985,19,T,1.7,
1712110474.2795362,368,1712110474,0,GPS1_Frame,42.30034666666667,-71.14656,60.0,323061.4570673575,4685355.485533131,19,T,1.7,
1712110475.2787447,369,1712110475,0,GPS1_Frame,42.30028166666666,-71.14656,59.8,323061.27499170764,4685348.267793318,19,T,1.7,
1712110476.279031,370,1712110476,0,GPS1_Frame,42.300205000000005,-71.14655333333333,60.0,323061.60978783725,4685339.7406988265,19,T,1.7,
1712110477.2804105,371,1712110477,0,GPS1_Frame,42.30012166666667,-71.146555,59.7,323061.23897080845,4685330.490652213,19,T,1.7,
1712110478.2803538,372,1712110478,0,GPS1_Frame,42.300036666666664,-71.14654333333333,59.3,323061.96259161044,4685321.027809544,19,T,1.7,
1712110479.2798712,373,1712110479,0,GPS1_Frame,42.29995166666666,-71.14653833333334,59.4,323062.13666145824,4685311.578830005,19,T,1.7,
1712110480.2809803,374,1712110480,0,GPS1_Frame,42.299865,-71.14653333333334,59.0,323062.30606429966,4685301.944780378,19,T,1.7,
1712110481.280572,375,1712110481,0,GPS1_Frame,42.29978666666666,-71.14654999999999,58.9,323060.7127561707,4685293.281136451,19,T,1.7,
1712110482.2807138,376,1712110482,0,GPS1_Frame,42.29970166666667,-71.14655666666665,58.6,323059.9251048645,4685283.856417408,19,T,1.7,
1712110483.2802856,377,1712110483,0,GPS1_Frame,42.29963166666666,-71.14656833333333,58.5,323058.7673018895,4685276.107727895,19,T,1.7,
1712110484.2797692,378,1712110484,0,GPS1_Frame,42.29955833333334,-71.146575,58.9,323058.0123279048,4685267.978500783,19,T,1.7,
1712110485.2808049,379,1712110485,0,GPS1_Frame,42.29947833333334,-71.146575,58.7,323057.78823667736,4685259.095129766,19,T,1.7,
1712110486.2802877,380,1712110486,0,GPS1_Frame,42.29939833333333,-71.14657333333334,57.8,323057.7015354822,4685250.20829308,19,T,1.7,
1712110487.279041,381,1712110487,0,GPS1_Frame,42.29932999999999,-71.14658333333334,57.9,323056.6857859199,4685242.641208514,19,T,1.7,
1712110488.2795022,382,1712110488,0,GPS1_Frame,42.29929666666667,-71.14662166666668,57.9,323053.4324466438,4685239.019517825,19,T,1.7,
1712110489.2800837,383,1712110489,0,GPS1_Frame,42.299295,-71.14668166666667,58.0,323048.4817410741,4685238.959219871,19,T,1.7,
1712110490.2799878,384,1712110490,0,GPS1_Frame,42.29928666666667,-71.14670666666666,58.3,323046.3975481853,4685238.085858222,19,T,1.7,
1712110491.2802782,385,1712110491,0,GPS1_Frame,42.29928499999999,-71.146725,58.6,323044.8815900468,4685237.938913997,19,T,1.7,
1712110492.2798877,386,1712110492,0,GPS1_Frame,42.299275,-71.14672999999999,58.6,323044.44140693743,4685236.838890706,19,T,1.7,
1712110493.2792351,387,1712110493,0,GPS1_Frame,42.299260000000004,-71.14672999999999,58.9,323044.3993869988,4685235.173258686,19,T,1.7,
1712110494.2799292,388,1712110494,0,GPS1_Frame,42.299260000000004,-71.14672999999999,58.9,323044.3993869988,4685235.173258686,19,T,1.7,
1712110495.2792687,389,1712110495,0,GPS1_Frame,42.29927333333333,-71.14674,59.0,323043.6123982817,4685236.674616667,19,T,1.7,
1712110496.279694,390,1712110496,0,GPS1_Frame,42.299281666666666,-71.14675166666666,59.1,323042.67401319504,4685237.624230131,19,T,1.7,
1712110497.2791297,391,1712110497,0,GPS1_Frame,42.29928833333334,-71.14677166666667,59.2,323041.0440097592,4685238.406103918,19,T,1.7,
1712110498.2800097,392,1712110498,0,GPS1_Frame,42.299305000000004,-71.14681166666666,59.1,323037.7933420619,4685240.339993121,19,T,1.7,
1712110499.280749,393,1712110499,0,GPS1_Frame,42.299324999999996,-71.146855,58.9,323034.277234711,4685242.65095679,19,T,1.7,
1712110500.2803054,394,1712110500,0,GPS1_Frame,42.299346666666665,-71.14688833333334,58.6,323031.59013771935,4685245.126194799,19,T,1.7,
1712110501.280247,395,1712110501,0,GPS1_Frame,42.29938333333333,-71.146935,58.3,323027.8459486234,4685249.294796729,19,T,1.7,
1712110502.2792883,396,1712110502,0,GPS1_Frame,42.29941833333334,-71.14697333333334,58.4,323024.78404285526,4685253.260998464,19,T,1.7,
1712110503.2790105,397,1712110503,0,GPS1_Frame,42.29945166666666,-71.14701,58.6,323021.85486071685,4685257.038664951,19,T,1.7,
1712110504.2794821,398,1712110504,0,GPS1_Frame,42.29949333333334,-71.14704666666667,58.9,323018.9490297828,4685261.741683947,19,T,1.7,
1712110505.2792058,399,1712110505,0,GPS1_Frame,42.299549999999996,-71.14709166666667,58.9,323015.39828319795,4685268.1276694415,19,T,1.7,
1712110506.2793283,400,1712110506,0,GPS1_Frame,42.29960666666666,-71.14714166666666,59.0,323011.43537571933,4685274.524057052,19,T,1.7,
1712110507.2786252,401,1712110507,0,GPS1_Frame,42.29966666666666,-71.14719833333334,59.3,323006.93225920806,4685281.304454777,19,T,1.7,
1712110508.2786384,402,1712110508,0,GPS1_Frame,42.29972166666666,-71.14725,59.4,323002.8273085351,4685287.519244379,19,T,1.7,
1712110509.2788541,403,1712110509,0,GPS1_Frame,42.29977,-71.147295,59.7,322999.25324028905,4685292.979887889,19,T,1.7,
1712110510.2784147,404,1712110510,0,GPS1_Frame,42.29983666666667,-71.14736833333333,60.1,322993.39494211227,4685300.535245797,19,T,1.7,
1712110511.2788367,405,1712110511,0,GPS1_Frame,42.29991333333334,-71.14745833333333,60.5,322986.19079410366,4685309.235702504,19,T,1.7,
1712110512.2787116,406,1712110512,0,GPS1_Frame,42.299995,-71.14755666666666,60.8,322978.31373459863,4685318.508714823,19,T,1.7,
1712110513.2791004,407,1712110513,0,GPS1_Frame,42.300068333333336,-71.14765166666666,61.1,322970.6881180223,4685326.849450407,19,T,1.7,
1712110514.2794974,408,1712110514,0,GPS1_Frame,42.30013999999999,-71.14773833333334,61.3,322963.74478913617,4685334.987786321,19,T,1.7,
1712110515.2789006,409,1712110515,0,GPS1_Frame,42.30021,-71.14782833333334,61.5,322956.5220295033,4685342.947995042,19,T,1.7,
1712110516.2788856,410,1712110516,0,GPS1_Frame,42.300285,-71.147925,61.9,322948.7637501591,4685351.47729443,19,T,1.7,
1712110517.280312,411,1712110517,0,GPS1_Frame,42.30036499999999,-71.14803333333333,62.4,322940.0577922169,4685360.58609081,19,T,1.7,
1712110518.2788987,412,1712110518,0,GPS1_Frame,42.30045166666667,-71.14815,62.7,322930.68360840704,4685370.452521518,19,T,1.7,
1712110519.2790737,413,1712110519,0,GPS1_Frame,42.30054,-71.14826833333333,62.9,322921.17673647765,4685380.50750449,19,T,1.7,
1712110520.2791755,414,1712110520,0,GPS1_Frame,42.30063166666667,-71.14838666666667,63.1,322911.67923743336,4685390.932641881,19,T,1.7,
1712110521.2801912,415,1712110521,0,GPS1_Frame,42.300713333333334,-71.14849333333333,63.5,322903.11543774325,4685400.223089136,19,T,1.7,
1712110522.2813313,416,1712110522,0,GPS1_Frame,42.300790000000006,-71.1486,64.1,322894.5376418421,4685408.958336798,19,T,1.7,
1712110523.278989,417,1712110523,0,GPS1_Frame,42.30086166666667,-71.148695,64.7,322886.90755322267,4685417.114100238,19,T,1.7,
1712110524.2805018,418,1712110524,0,GPS1_Frame,42.30094333333333,-71.14880166666667,64.9,322878.34381932614,4685426.404580048,19,T,1.7,
1712110525.2804692,419,1712110525,0,GPS1_Frame,42.30102166666667,-71.14890166666667,65.0,322870.32030562405,4685435.311052295,19,T,1.7,
1712110526.279923,420,1712110526,0,GPS1_Frame,42.30110500000001,-71.149005,65.2,322862.03606266313,4685444.779684793,19,T,1.7,
1712110527.2802656,421,1712110527,0,GPS1_Frame,42.30119666666666,-71.149115,65.0,322853.22567051207,4685455.187558986,19,T,1.7,
1712110528.2799072,422,1712110528,0,GPS1_Frame,42.301275000000004,-71.149205,64.9,322846.0265366355,4685464.073241974,19,T,1.7,
1712110529.279429,423,1712110529,0,GPS1_Frame,42.30135666666667,-71.14930166666666,64.6,322838.2872289863,4685473.34295443,19,T,1.7,
1712110530.279937,424,1712110530,0,GPS1_Frame,42.30144,-71.14940166666666,64.5,322830.277846631,4685482.804687212,19,T,1.7,
1712110531.2795959,425,1712110531,0,GPS1_Frame,42.301521666666666,-71.1495,64.3,322822.4011963415,4685492.077889076,19,T,1.7,
1712110532.2777336,426,1712110532,0,GPS1_Frame,42.30160833333333,-71.14960166666667,64.2,322814.263823559,4685501.913252886,19,T,3.0,
1712110533.2775164,427,1712110533,0,GPS1_Frame,42.301695,-71.1497,64.0,322806.40124358085,4685511.741685263,19,T,3.0,
1712110534.276636,428,1712110534,0,GPS1_Frame,42.301793333333336,-71.149815,63.6,322797.19757173763,4685522.900329815,19,T,3.0,
1712110535.2764776,429,1712110535,0,GPS1_Frame,42.30188166666667,-71.14991333333334,63.3,322789.33971649164,4685532.913853391,19,T,3.0,
1712110536.278831,430,1712110536,0,GPS1_Frame,42.301965,-71.15000833333333,63.2,322781.74262375914,4685542.365232871,19,T,1.7,
1712110537.2790625,431,1712110537,0,GPS1_Frame,42.30204666666667,-71.15009666666667,63.4,322774.69041137176,4685551.617664981,19,T,1.7,
1712110538.2788413,432,1712110538,0,GPS1_Frame,42.302128333333336,-71.150185,63.3,322767.6382181586,4685560.870104872,19,T,1.7,
1712110539.278824,433,1712110539,0,GPS1_Frame,42.30221166666667,-71.15027166666667,63.3,322760.7281045728,4685570.304151103,19,T,1.7,
1712110540.2801623,434,1712110540,0,GPS1_Frame,42.30229333333333,-71.15035666666667,63.3,322753.9507165592,4685579.549662564,19,T,1.7,
1712110541.283219,435,1712110541,0,GPS1_Frame,42.30237166666667,-71.15043666666666,63.5,322747.5761422615,4685588.4146243725,19,T,1.7,
1712110542.279935,436,1712110542,0,GPS1_Frame,42.30245166666667,-71.150515,63.6,322741.3436451276,4685597.461190754,19,T,1.7,
1712110543.280895,437,1712110543,0,GPS1_Frame,42.30252833333334,-71.15059,63.7,322735.3765753212,4685606.130677957,19,T,1.7,
1712110544.2804105,438,1712110544,0,GPS1_Frame,42.30260666666666,-71.15066666666667,63.7,322729.27681584435,4685614.988713576,19,T,1.7,
1712110545.2801316,439,1712110545,0,GPS1_Frame,42.302683333333334,-71.15074166666666,64.0,322723.309777002,4685623.658212172,19,T,1.7,
1712110546.2796564,440,1712110546,0,GPS1_Frame,42.302760000000006,-71.15081666666667,63.6,322717.34275347355,4685632.327716401,19,T,1.7,
1712110547.280687,441,1712110547,0,GPS1_Frame,42.30283166666666,-71.15088333333333,63.4,322712.0486217185,4685640.424651226,19,T,1.7,
1712110548.2803733,442,1712110548,0,GPS1_Frame,42.30288833333334,-71.15093333333333,63.5,322708.0862183906,4685646.821228429,19,T,1.7,
